2629,15,26,3493,2013-05-29,Utah Jet Center,29.2,152.13
2630,8,26,3493,2013-05-29,Utah Jet Center,24.6,128.17
2631,2,26,3493,2013-05-29,Utah Jet Center,26,110.5
2632,5,26,3493,2013-05-28,Utah Jet Center,23.1,120.35
2633,8,26,3493,2013-05-28,Utah Jet Center,24.3,126.6
2634,9,26,3493,2013-05-27,Utah Jet Center,20.7,107.85
2635,15,26,3493,2013-05-27,Utah Jet Center,26.8,139.63
2636,8,26,3493,2013-05-27,Utah Jet Center,17.4,90.65
2637,9,26,3493,2013-05-27,Utah Jet Center,15.9,82.84
2638,5,26,3493,2013-05-27,Utah Jet Center,25.5,132.86
2639,5,26,3493,2013-05-25,Utah Jet Center,24.6,128.17
2640,10,26,3493,2013-05-25,Utah Jet Center,3.9,20.79
2641,1,26,3493,2013-05-25,Utah Jet Center,23.9,127.39
2642,14,26,3493,2013-05-25,Utah Jet Center,17.1,91.14
2643,8,26,3493,2013-05-25,Utah Jet Center,25.2,134.32
2644,5,26,3493,2013-05-25,Utah Jet Center,7.1,37.84
2645,3,26,3493,2013-05-24,Utah Jet Center,29.7,154.74
2646,5,26,3493,2013-05-24,Utah Jet Center,30.2,157.34
2647,5,26,3375,2013-03-30,Utah Jet Center,10.5,54.08
2648,15,26,3493,2013-05-23,Utah Jet Center,26.7,139.11
2649,10,26,3493,2013-05-23,Utah Jet Center,14.3,74.5
2650,9,26,3493,2013-05-23,Utah Jet Center,22.8,121.52
2651,8,26,3493,2013-05-23,Utah Jet Center,25.3,134.85
2652,5,26,3493,2013-05-23,Utah Jet Center,24.9,132.72
2653,7,26,3493,2013-05-23,Utah Jet Center,17.1,91.14
2654,10,26,3493,2013-05-23,Utah Jet Center,25.2,134.32
2655,3,26,3493,2013-05-23,Utah Jet Center,18.8,100.2
2656,9,42,105123,2013-05-22,Avfuel,18.2,101.01
2657,7,26,3493,2013-05-22,Utah Jet Center,25.8,134.42
2658,8,26,3493,2013-05-22,Utah Jet Center,25,130.25
2659,15,26,3493,2013-05-22,Utah Jet Center,23.5,122.44
2660,5,26,3493,2013-05-22,Utah Jet Center,24,125.04
2661,3,26,3493,2013-05-22,Utah Jet Center,28.2,146.92
2662,9,26,3493,2013-05-22,Utah Jet Center,21.2,113
2663,5,26,3493,2013-05-22,Utah Jet Center,25,133.25
2664,3,26,3493,2013-05-22,Utah Jet Center,16.9,90.08
2665,7,26,3493,2013-05-22,Utah Jet Center,16.9,90.08
2666,9,26,3493,2013-05-22,Utah Jet Center,13.9,74.09
2667,7,26,3493,2013-05-21,Utah Jet Center,23.2,120.87
2668,9,26,3493,2013-05-21,Utah Jet Center,24.8,129.21
2669,1,26,3493,2013-05-21,Utah Jet Center,19.9,103.68
2670,14,26,3493,2013-05-21,Utah Jet Center,17.5,91.18
2671,14,26,3493,2013-05-21,Utah Jet Center,19.8,103.16
2672,7,26,3375,2013-03-30,Utah Jet Center,17.5,90.13
2673,5,45,SLC-046917,2013-05-21,TAC Air,22.6,144.61
2674,3,26,3375,2013-03-30,Utah Jet Center,18,92.7
2675,9,26,3493,2013-05-21,Utah Jet Center,7.5,39.98
2676,10,26,3493,2013-05-21,Utah Jet Center,17,90.61
2677,13,26,3493,2013-05-21,Utah Jet Center,26.4,140.71
2678,8,26,3493,2013-05-21,Utah Jet Center,13.9,74.09
2679,4,26,3493,2013-05-21,Utah Jet Center,20,85
2680,1,26,3493,2013-05-20,Utah Jet Center,25.2,131.29
2681,8,26,3493,2013-05-20,Utah Jet Center,28.2,146.92
2682,13,26,3493,2013-05-20,Utah Jet Center,20.9,108.89
2683,3,26,3493,2013-05-20,Utah Jet Center,35.7,186
2684,7,26,3493,2013-05-20,Utah Jet Center,16.1,83.88
2685,15,26,3493,2013-05-20,Utah Jet Center,13.6,72.49
2686,15,26,3493,2013-05-20,Utah Jet Center,21.3,113.53
2687,8,26,3493,2013-05-20,Utah Jet Center,20.6,109.8
2688,10,26,3493,2013-05-20,Utah Jet Center,21.1,112.46
2689,13,26,3493,2013-05-19,Utah Jet Center,23,119.83
2690,1,26,3493,2013-05-18,Utah Jet Center,14,74.62
2691,7,26,3375,2013-03-30,Utah Jet Center,12,61.8
2692,3,26,3493,2013-05-17,Utah Jet Center,31.3,163.07
2693,3,26,3493,2013-05-17,Utah Jet Center,23.9,124.52
2694,4,26,3493,2013-05-17,Utah Jet Center,21,89.25
2695,7,26,3493,2013-05-17,Utah Jet Center,21.7,115.66
2696,10,26,3493,2013-05-17,Utah Jet Center,18.3,97.54
2697,13,26,3493,2013-05-16,Utah Jet Center,23.8,124
2698,14,26,3493,2013-05-16,Utah Jet Center,23.3,121.39
2699,7,26,3493,2013-05-16,Utah Jet Center,16.3,84.92
2700,10,26,3493,2013-05-16,Utah Jet Center,25.4,132.33
2701,1,26,3493,2013-05-16,Utah Jet Center,17.6,91.7
2702,9,26,3493,2013-05-16,Utah Jet Center,16.5,85.97
2703,5,26,3493,2013-05-16,Utah Jet Center,29.3,156.17
2704,9,26,3493,2013-05-16,Utah Jet Center,22.7,120.99
2705,5,26,3493,2013-05-16,Utah Jet Center,20.2,107.67
2706,13,26,3493,2013-05-16,Utah Jet Center,26.8,142.84
2707,4,26,13-080809,2013-05-16,Leading Edge,26,141.18
2708,14,26,3459,2013-05-15,Utah Jet Center,16.5,79.86
2709,8,26,3459,2013-05-15,Utah Jet Center,22.8,110.35
2710,15,26,3459,2013-05-15,Utah Jet Center,20.7,100.19
2711,7,26,3459,2013-05-15,Utah Jet Center,16.5,79.86
2712,3,26,3459,2013-05-15,Utah Jet Center,22.9,110.84
2713,6,26,3459,2013-05-15,Utah Jet Center,26.1,129.46
2714,1,26,3459,2013-05-15,Utah Jet Center,23.4,116.06
2715,14,26,3459,2013-05-14,Utah Jet Center,17.1,82.76
2716,8,26,3459,2013-05-14,Utah Jet Center,15.8,76.47
2717,6,26,3459,2013-05-14,Utah Jet Center,24.4,118.1
2718,7,26,3459,2013-05-14,Utah Jet Center,13.3,64.37
2719,14,26,3459,2013-05-14,Utah Jet Center,24,116.16
2720,13,26,3375,2013-03-30,Utah Jet Center,16.4,84.46
2721,7,26,3459,2013-05-14,Utah Jet Center,18.6,90.02
2722,10,26,3459,2013-05-14,Utah Jet Center,20,96.8
2723,8,26,3459,2013-05-14,Utah Jet Center,12.4,61.5
2724,3,26,3459,2013-05-14,Utah Jet Center,27.7,137.39
2725,1,26,3459,2013-05-14,Utah Jet Center,25.5,126.48
2726,4,26,3459,2013-05-14,Utah Jet Center,29,123.25
2727,11,8,3768,2013-03-30,Delta City,12.9,70.47
2728,13,26,3459,2013-05-13,Utah Jet Center,13.7,66.31
2729,6,26,3459,2013-05-13,Utah Jet Center,18.5,89.54
2730,6,26,3459,2013-05-13,Utah Jet Center,16.9,81.8
2731,14,26,3459,2013-05-13,Utah Jet Center,21.3,103.09
2732,1,26,3459,2013-05-13,Utah Jet Center,17.7,85.67
2733,6,26,3459,2013-05-13,Utah Jet Center,25.9,125.36
2734,15,26,3459,2013-05-13,Utah Jet Center,20.3,100.69
2735,9,26,3459,2013-05-13,Utah Jet Center,20.9,103.66
2736,8,26,3459,2013-05-13,Utah Jet Center,15.8,78.37
2737,15,26,3459,2013-05-13,Utah Jet Center,14.5,71.92
2738,1,26,3459,2013-05-13,Utah Jet Center,21.5,106.64
2739,13,26,3459,2013-05-13,Utah Jet Center,28,138.88
2740,1,26,3375,2013-03-30,Utah Jet Center,10.3,51.81
2741,4,26,13-080548,2013-05-12,Leading Edge,29,157.47
2742,14,26,3459,2013-05-11,Utah Jet Center,18.6,90.02
2743,9,26,3459,2013-05-11,Utah Jet Center,25.8,127.97
2744,1,26,3459,2013-05-11,Utah Jet Center,23.9,118.54
2745,9,26,3459,2013-05-11,Utah Jet Center,23,114.08
2746,2,26,3459,2013-05-11,Utah Jet Center,28,119
2747,9,26,3459,2013-05-10,Utah Jet Center,18.9,91.48
2748,10,45,040896,2013-03-30,TAC AIR,8.3,52.03
2749,16,26,3459,2013-05-10,Utah Jet Center,7.4,35.82
2750,14,26,3459,2013-05-10,Utah Jet Center,14.1,68.24
2751,11,26,3459,2013-05-10,Utah Jet Center,20,96.8
2752,6,26,3459,2013-05-10,Utah Jet Center,21.2,102.61
2753,4,26,3459,2013-05-10,Utah Jet Center,15,63.75
2754,4,26,3459,2013-05-10,Utah Jet Center,8,34
2755,15,26,3459,2013-05-10,Utah Jet Center,11.4,56.54
2756,8,26,3459,2013-05-10,Utah Jet Center,18.5,91.76
2757,9,26,3459,2013-05-10,Utah Jet Center,16.6,82.34
2758,3,26,3459,2013-05-10,Utah Jet Center,16.8,83.33
2759,8,26,3459,2013-05-10,Utah Jet Center,17.7,87.79
2760,7,26,3459,2013-05-10,Utah Jet Center,19.3,95.73
2761,13,26,3459,2013-05-10,Utah Jet Center,27.5,136.4
2762,7,26,3459,2013-05-10,Utah Jet Center,19.5,96.72
2763,9,45,040840,2013-03-30,TAC AIR,11.7,73.35
2764,8,26,3375,2013-03-30,Utah Jet Center,18.7,94.06
2765,13,26,3459,2013-05-09,Utah Jet Center,25.9,125.36
2766,15,26,3459,2013-05-09,Utah Jet Center,20.3,98.25
2767,3,26,3459,2013-05-09,Utah Jet Center,23.1,111.8
2768,11,26,3459,2013-05-09,Utah Jet Center,23.2,112.29
2769,9,26,3459,2013-05-09,Utah Jet Center,18.8,90.99
2770,4,26,3459,2013-05-09,Utah Jet Center,22,93.5
2771,4,26,3459,2013-05-09,Utah Jet Center,19,80.75
2772,1,26,3459,2013-05-09,Utah Jet Center,22.5,111.6
2773,15,26,3459,2013-05-09,Utah Jet Center,24.1,119.54
2774,3,26,3459,2013-05-09,Utah Jet Center,21.5,106.64
2775,14,26,3459,2013-05-09,Utah Jet Center,21.5,106.64
2776,11,26,3459,2013-05-09,Utah Jet Center,12.1,60.02
2777,11,47,002949,2013-03-30,Above View Jet Center,9.8,58.7
2778,15,26,3459,2013-05-08,Utah Jet Center,18.8,90.99
2779,8,26,3459,2013-05-08,Utah Jet Center,27.8,134.55
2780,14,45,SLC-045507,2013-05-08,TAC Air,16.4,95.61
2781,4,26,3459,2013-05-08,Utah Jet Center,25,106.25
2782,13,26,3459,2013-05-08,Utah Jet Center,19.3,95.73
2783,13,26,3459,2013-05-07,Utah Jet Center,25.7,124.39
2784,1,26,3459,2013-05-07,Utah Jet Center,26.2,126.81
2785,8,26,3459,2013-05-07,Utah Jet Center,24.1,116.64
2786,6,26,3459,2013-05-07,Utah Jet Center,25.3,122.45
2787,14,26,3459,2013-05-07,Utah Jet Center,26.4,127.78
2788,4,26,3459,2013-05-07,Utah Jet Center,20,85
2789,11,26,3459,2013-05-07,Utah Jet Center,17.2,85.31
2790,7,26,3459,2013-05-07,Utah Jet Center,17.7,87.79
2791,3,26,3459,2013-05-07,Utah Jet Center,22.4,111.1
2792,9,26,3459,2013-05-07,Utah Jet Center,18.7,92.75
2793,1,26,3459,2013-05-06,Utah Jet Center,22.6,109.38
2794,1,26,3459,2013-05-06,Utah Jet Center,26.5,128.26
2795,11,26,3459,2013-05-06,Utah Jet Center,23.2,112.29
2796,6,26,3459,2013-05-06,Utah Jet Center,14.3,70.93
2797,14,26,3459,2013-05-06,Utah Jet Center,26,128.96
2798,15,26,3459,2013-05-06,Utah Jet Center,13.2,65.47
2799,14,26,3459,2013-05-06,Utah Jet Center,19.7,97.71
2800,7,26,3459,2013-05-04,Utah Jet Center,25.3,122.45
2801,1,26,3459,2013-05-03,Utah Jet Center,21.7,105.03
2802,15,26,3459,2013-05-03,Utah Jet Center,25.4,122.94
2803,7,26,3459,2013-05-03,Utah Jet Center,26.2,126.81
2804,7,26,3459,2013-05-03,Utah Jet Center,15,72.6
2805,3,26,3375,2013-03-30,Utah Jet Center,20.2,101.61
2806,2,26,3459,2013-05-03,Utah Jet Center,17,72.25
2807,7,26,3459,2013-05-02,Utah Jet Center,13.7,66.31
2808,6,26,3459,2013-05-02,Utah Jet Center,25.3,122.45
2809,7,26,3459,2013-05-02,Utah Jet Center,24.3,117.61
2810,1,26,3459,2013-05-02,Utah Jet Center,22.1,106.96
2811,10,26,3459,2013-05-02,Utah Jet Center,26.9,130.2
2812,4,26,3459,2013-05-02,Utah Jet Center,19,80.75
2813,10,26,3459,2013-05-02,Utah Jet Center,16.3,80.85
2814,8,26,3459,2013-05-02,Utah Jet Center,17.3,85.81
2815,6,26,3459,2013-05-02,Utah Jet Center,12.9,63.98
2816,14,26,3459,2013-05-02,Utah Jet Center,18.5,91.76
2817,11,26,3459,2013-05-02,Utah Jet Center,22.7,112.59
2818,8,26,3459,2013-05-02,Utah Jet Center,25.2,124.99
2819,11,26,3459,2013-05-02,Utah Jet Center,22.5,111.6
2820,1,26,3459,2013-05-02,Utah Jet Center,19.9,98.7
2821,9,26,3459,2013-05-01,Utah Jet Center,18,87.12
2822,8,26,3459,2013-05-01,Utah Jet Center,15.4,74.54
2823,11,26,3459,2013-05-01,Utah Jet Center,16.5,79.86
2824,11,29,131549,2013-03-30,Conocophillips,30,165.8
2825,9,26,3459,2013-05-01,Utah Jet Center,7.7,37.27
2826,11,26,3375,2013-03-31,Utah Jet Center,26.2,131.79
2827,2,26,3459,2013-05-01,Utah Jet Center,22,93.5
2828,7,26,3459,2013-05-01,Utah Jet Center,15.5,76.88
2829,1,26,3459,2013-05-01,Utah Jet Center,22.7,112.59
2830,11,26,3430,2013-04-30,Utah Jet Center,25.4,123.19
2831,11,26,3430,2013-04-30,Utah Jet Center,13.3,66.1
2832,6,26,3430,2013-04-30,Utah Jet Center,22.8,113.32
2833,6,30,100064,2013-04-29,Redtail Aviation,20.4,123.83
2834,10,26,3430,2013-04-29,Utah Jet Center,23,111.55
2835,6,26,3430,2013-04-29,Utah Jet Center,17.2,83.42
2836,9,26,3430,2013-04-29,Utah Jet Center,23.9,115.92
2837,8,26,3430,2013-04-29,Utah Jet Center,16.2,80.51
2838,15,26,3430,2013-04-29,Utah Jet Center,20.5,101.89
2839,7,26,3430,2013-04-29,Utah Jet Center,15.8,78.53
2840,1,26,3430,2013-04-29,Utah Jet Center,25.1,124.75
2841,11,26,3430,2013-04-29,Utah Jet Center,26.8,133.2
2842,4,26,3430,2013-04-29,Utah Jet Center,24,102
2843,8,26,3430,2013-04-28,Utah Jet Center,21.1,102.34
2844,14,30,100062,2013-04-28,Redtial Aviation,15.7,95.3
2845,4,26,079660,2013-04-28,Leading Edge,21,119.28
2846,8,45,044223,2013-04-27,TAC Air,23.1,140.66
2847,9,45,044222,2013-04-27,TAC Air,14.8,85.84
2848,10,26,3430,2013-04-27,Utah Jet Center,0.1,0.49
2849,10,26,3430,2013-04-27,Utah Jet Center,20.7,100.4
2850,9,26,3430,2013-04-27,Utah Jet Center,24.8,120.28
2851,8,26,3430,2013-04-27,Utah Jet Center,23.3,113.01
2852,10,26,3430,2013-04-27,Utah Jet Center,12.5,60.63
2853,4,49,001065,2013-04-27,Dinaland Aviation,20,117.2
2854,10,26,3430,2013-04-27,Utah Jet Center,22,109.34
2855,2,26,3430,2013-04-27,Utah Jet Center,26,110.5
2856,4,49,170401,2013-04-27,Dinaland Aviation,20,117.2
2857,1,26,3430,2013-04-26,Utah Jet Center,21,101.85
2858,14,45,044131,2013-04-26,TAC Air,21.4,130.31
2859,8,26,3430,2013-04-26,Utah Jet Center,28.2,136.77
2860,6,26,3430,2013-04-26,Utah Jet Center,18.9,91.67
2861,13,26,3375,2013-04-01,Utah Jet Center,23.5,121.03
2862,1,26,3430,2013-04-26,Utah Jet Center,17.4,84.39
2863,9,26,3430,2013-04-26,Utah Jet Center,17.9,88.96
2864,10,26,3430,2013-04-26,Utah Jet Center,24.9,123.75
2865,14,26,3430,2013-04-26,Utah Jet Center,24,119.28
2866,3,26,3430,2013-04-26,Utah Jet Center,28.1,139.66
2867,1,26,3430,2013-04-26,Utah Jet Center,24.7,122.76
2868,4,26,3430,2013-04-26,Utah Jet Center,29,123.25
2869,4,26,3430,2013-04-26,Utah Jet Center,9,38.25
2870,10,26,3375,2013-04-01,Utah Jet Center,27.7,142.66
2871,7,41,008200,2013-04-26,TAC AIR,21.4,137.39
2872,9,26,3430,2013-04-25,Utah Jet Center,26.7,129.5
2873,14,26,3430,2013-04-25,Utah Jet Center,17.5,84.88
2874,14,7,359553,2013-04-25,Sphere One Aviation,10.3,58.61
2875,11,26,3375,2013-04-01,Utah Jet Center,15.4,79.31
2876,7,26,3430,2013-04-25,Utah Jet Center,11.1,53.84
2877,3,26,3375,2013-04-01,Utah Jet Center,22.9,115.19
2878,10,26,3430,2013-04-25,Utah Jet Center,19.1,92.64
2879,10,26,3430,2013-04-25,Utah Jet Center,16.5,80.03
2880,8,26,3430,2013-04-25,Utah Jet Center,26.4,128.04
2881,9,26,3430,2013-04-25,Utah Jet Center,11.6,56.26
2882,14,26,3430,2013-04-25,Utah Jet Center,19.3,93.61
2883,6,45,043906,2013-04-25,TAC Air,7,42.63
2884,11,26,3430,2013-04-25,Utah Jet Center,23.4,113.49
2885,6,26,3430,2013-04-25,Utah Jet Center,28.3,137.26
2886,9,26,3430,2013-04-25,Utah Jet Center,12.4,61.63
2887,7,26,3430,2013-04-24,Utah Jet Center,19.6,95.06
2888,9,26,3430,2013-04-24,Utah Jet Center,22.9,111.07
2889,6,26,3430,2013-04-24,Utah Jet Center,23.7,114.95
2890,3,26,3430,2013-04-24,Utah Jet Center,17.2,83.42
2891,8,26,3430,2013-04-24,Utah Jet Center,16,77.6
2892,3,26,3430,2013-04-24,Utah Jet Center,21.4,103.79
2893,7,26,3430,2013-04-24,Utah Jet Center,23.6,114.46
2894,2,26,3375,2013-04-02,Utah Jet Center,28,119
2895,10,26,3430,2013-04-24,Utah Jet Center,19.3,93.61
2896,13,26,3430,2013-04-24,Utah Jet Center,18.8,91.18
2897,16,26,3430,2013-04-24,Utah Jet Center,5.5,26.68
2898,14,26,3430,2013-04-24,Utah Jet Center,22.5,109.13
2899,11,26,3430,2013-04-24,Utah Jet Center,5.3,26.34
2900,13,26,3430,2013-04-24,Utah Jet Center,23.3,115.8
2901,10,26,3430,2013-04-24,Utah Jet Center,11.1,55.17
2902,1,26,3430,2013-04-24,Utah Jet Center,33.7,167.49
2903,4,26,3430,2013-04-24,Utah Jet Center,27,114.75
2904,6,45,043719,2013-04-24,TAC AIR,20.9,127.25
2905,13,26,3430,2013-04-23,Utah Jet Center,17.5,84.88
2906,10,26,3430,2013-04-23,Utah Jet Center,19.7,95.55
2907,7,26,3430,2013-04-23,Utah Jet Center,11.7,56.75
2908,6,26,3430,2013-04-23,Utah Jet Center,19.9,96.52
2909,13,26,3430,2013-04-23,Utah Jet Center,22.1,107.19
2910,14,26,3430,2013-04-23,Utah Jet Center,13.2,64.02
2911,14,26,3430,2013-04-23,Utah Jet Center,15.2,73.72
2912,6,26,3430,2013-04-23,Utah Jet Center,11.6,56.26
2913,7,26,3430,2013-04-23,Utah Jet Center,25.7,124.65
2914,5,26,3375,2013-04-02,Utah Jet Center,10,51.5
2915,9,26,3430,2013-04-23,Utah Jet Center,24.4,118.34
2916,14,26,3430,2013-04-23,Utah Jet Center,30.4,147.44
2917,6,26,3430,2013-04-23,Utah Jet Center,22.8,113.32
2918,10,26,3430,2013-04-23,Utah Jet Center,12.9,64.11
2919,1,26,3430,2013-04-23,Utah Jet Center,27.3,135.68
2920,11,26,3430,2013-04-23,Utah Jet Center,17.5,86.98
2921,9,26,3430,2013-04-23,Utah Jet Center,25.3,125.74
2922,4,26,3430,2013-04-23,Utah Jet Center,24,102
2923,10,26,3375,2013-04-02,Utah Jet Center,19.9,102.49
2924,13,26,3430,2013-04-22,Utah Jet Center,24.2,117.37
2925,6,26,3430,2013-04-22,Utah Jet Center,22.7,110.1
2926,13,26,3430,2013-04-22,Utah Jet Center,24.8,120.28
2927,10,26,3430,2013-04-22,Utah Jet Center,23,111.55
2928,16,26,3430,2013-04-22,Utah Jet Center,10.1,48.99
2929,1,26,3430,2013-04-22,Utah Jet Center,18.1,89.96
2930,1,26,3375,2013-04-02,Utah Jet Center,22.3,114.85
2931,11,20,100952,2013-04-21,AH Aero Services,9.2,62.28
2932,10,26,3430,2013-04-21,Utah Jet Center,15.6,75.66
2933,13,26,3430,2013-04-20,Utah Jet Center,22.6,109.61
2934,6,26,3430,2013-04-20,Utah Jet Center,23.4,113.49
2935,13,26,3430,2013-04-20,Utah Jet Center,13.8,66.93
2936,10,26,3430,2013-04-19,Utah Jet Center,18.3,88.76
2937,9,26,3430,2013-04-19,Utah Jet Center,18.3,90.95
2938,2,26,3430,2013-04-19,Utah Jet Center,25,106.25
2939,6,26,3430,2013-04-18,Utah Jet Center,10,48.5
2940,7,26,3430,2013-04-18,Utah Jet Center,24.1,116.89
2941,3,26,3375,2013-04-02,Utah Jet Center,28.6,147.29
2942,2,26,3430,2013-04-18,Utah Jet Center,14,59.5
2943,10,26,3430,2013-04-18,Utah Jet Center,23.1,114.81
2944,9,26,3430,2013-04-18,Utah Jet Center,19.6,97.41
2945,1,26,3430,2013-04-18,Utah Jet Center,19.1,94.93
2946,8,26,3430,2013-04-18,Utah Jet Center,20.2,100.39
2947,14,26,3430,2013-04-18,Utah Jet Center,20.1,99.9
2948,13,26,3430,2013-04-18,Utah Jet Center,26.5,131.71
2949,10,26,3430,2013-04-18,Utah Jet Center,19.2,95.42
2950,11,26,3430,2013-04-18,Utah Jet Center,21,104.37
2951,14,26,3430,2013-04-17,Utah Jet Center,2.3,11.16
2952,14,26,3430,2013-04-17,Utah Jet Center,12.6,61.11
2953,16,26,3430,2013-04-17,Utah Jet Center,6,29.1
2954,10,26,3430,2013-04-17,Utah Jet Center,23.3,113.01
2955,2,26,3430,2013-04-17,Utah Jet Center,25,106.25
2956,6,26,3430,2013-04-17,Utah Jet Center,17.8,88.47
2957,10,26,3430,2013-04-15,Utah Jet Center,27.9,135.32
2958,6,26,3430,2013-04-15,Utah Jet Center,24.8,120.28
2959,15,26,3430,2013-04-15,Utah Jet Center,24.7,122.76
2960,7,26,3430,2013-04-15,Utah Jet Center,15.6,77.53
2961,10,26,3430,2013-04-14,Utah Jet Center,7,33.95
2962,10,7,358751,2013-04-14,Sphere One Aviation,20.9,129.37
2963,10,26,3430,2013-04-14,Utah Jet Center,0.4,1.94
2964,10,26,3430,2013-04-14,Utah Jet Center,21,101.85
2965,15,26,3430,2013-04-12,Utah Jet Center,26.3,127.56
2966,15,26,3430,2013-04-12,Utah Jet Center,21.2,102.82
2967,14,26,3430,2013-04-12,Utah Jet Center,22,106.7
2968,7,26,3430,2013-04-12,Utah Jet Center,20,97
2969,11,26,3430,2013-04-12,Utah Jet Center,18.9,91.67
2970,11,26,3375,2013-04-02,Utah Jet Center,19.8,99.59
2971,13,26,3430,2013-04-12,Utah Jet Center,25.3,122.71
2972,3,26,3430,2013-04-12,Utah Jet Center,17.6,87.47
2973,3,26,3430,2013-04-12,Utah Jet Center,22.6,112.32
2974,15,26,3430,2013-04-12,Utah Jet Center,20.4,101.39
2975,6,26,3430,2013-04-12,Utah Jet Center,24.7,122.76
2976,10,26,3430,2013-04-12,Utah Jet Center,25,124.25
2977,8,26,3430,2013-04-12,Utah Jet Center,15.1,75.05
2978,8,26,3430,2013-04-12,Utah Jet Center,21.2,105.36
2979,8,26,3430,2013-04-11,Utah Jet Center,25.7,124.65
2980,8,26,3430,2013-04-11,Utah Jet Center,22.8,110.58
2981,3,26,3430,2013-04-11,Utah Jet Center,20,97
2982,13,26,3430,2013-04-11,Utah Jet Center,22,106.7
2983,6,26,3430,2013-04-11,Utah Jet Center,23.5,113.98
2984,14,7,358642,2013-04-11,Sphere One,19.3,119.47
2985,7,7,358641,2013-04-11,Sphere One,21.2,131.23
2986,14,26,3430,2013-04-11,Utah Jet Center,17.1,84.99
2987,3,26,3430,2013-04-11,Utah Jet Center,23,114.31
2988,1,26,3430,2013-04-11,Utah Jet Center,22.2,110.33
2989,10,26,3430,2013-04-11,Utah Jet Center,21.9,108.84
2990,2,26,3430,2013-04-11,Utah Jet Center,24,102
2991,11,26,3430,2013-04-10,Utah Jet Center,20,97
2992,6,26,3430,2013-04-10,Utah Jet Center,20.1,97.49
2993,14,26,3430,2013-04-10,Utah Jet Center,23.1,112.04
2994,9,26,3430,2013-04-10,Utah Jet Center,10.4,50.44
2995,3,26,3430,2013-04-10,Utah Jet Center,28.9,140.17
2996,6,26,3430,2013-04-10,Utah Jet Center,21.8,105.73
2997,10,26,3430,2013-04-10,Utah Jet Center,17.7,85.85
2998,10,26,3430,2013-04-10,Utah Jet Center,16.8,81.48
2999,5,26,3375,2013-04-02,Utah Jet Center,25.3,127.26
3000,1,26,3430,2013-04-10,Utah Jet Center,17.8,86.33
3001,1,26,3430,2013-04-10,Utah Jet Center,21.7,105.25
3002,10,26,3430,2013-04-10,Utah Jet Center,5.5,26.68
3003,8,26,3430,2013-04-10,Utah Jet Center,26.7,129.5
3004,7,26,3430,2013-04-10,Utah Jet Center,18.7,92.94
3005,3,26,3430,2013-04-10,Utah Jet Center,19.2,95.42
3006,8,26,3430,2013-04-09,Utah Jet Center,14.8,73.56
3007,6,26,3430,2013-04-09,Utah Jet Center,14.7,73.06
3008,14,26,3430,2013-04-09,Utah Jet Center,17.1,84.99
3009,9,26,3375,2013-04-06,Utah Jet Center,18.8,94.56
3010,16,26,3375,2013-04-06,Utah Jet Center,4.6,23.14
3011,14,26,3375,2013-04-06,Utah Jet Center,18.3,94.25
3012,8,26,3375,2013-04-06,Utah Jet Center,17.2,88.58
3013,9,26,3375,2013-04-05,Utah Jet Center,20,100.6
3014,8,26,3375,2013-04-05,Utah Jet Center,25.2,126.76
3015,14,26,3375,2013-04-05,Utah Jet Center,17.8,89.53
3016,13,26,3375,2013-04-04,Utah Jet Center,22.5,113.18
3017,10,26,3375,2013-04-04,Utah Jet Center,23.6,118.71
3018,14,26,3375,2013-04-04,Utah Jet Center,19.6,98.59
3019,9,26,3375,2013-04-04,Utah Jet Center,24,120.72
3020,8,26,3375,2013-04-04,Utah Jet Center,21.8,109.65
3021,10,26,3375,2013-04-04,Utah Jet Center,18.1,91.04
3022,5,26,3375,2013-04-04,Utah Jet Center,22.7,114.18
3023,7,26,3375,2013-04-02,Utah Jet Center,20.8,104.62
3024,8,26,3375,2013-04-04,Utah Jet Center,19.5,100.43
3025,11,26,3375,2013-04-04,Utah Jet Center,25,128.75
3026,1,26,3375,2013-04-04,Utah Jet Center,23.8,122.57
3027,9,34,1005,2013-04-04,Mt Nebo Aviation,16.1,84.47
3028,1,36,100033,2013-04-03,Ogden Mountain Valley,11,66.55
3029,1,26,3375,2013-04-03,Utah Jet Center,7.6,38.23
3030,10,26,3375,2013-04-03,Utah Jet Center,23.8,119.71
3031,5,26,3375,2013-04-03,Utah Jet Center,17.8,89.53
3032,3,26,3375,2013-04-03,Utah Jet Center,25.6,128.77
3033,8,26,3375,2013-04-03,Utah Jet Center,24.6,123.74
3034,13,26,3375,2013-04-03,Utah Jet Center,8,40.24
